source,grant_key,source_id,title,abstract,start_date,end_date,award_year,amount_native,project_total_cost,amount_obligated,currency,organisation_name,organisation_city,organisation_country,programme_name,funding_mechanism,status,activity_type,source_activity_type,source_url,relevance_tier,primary_topic,matched_topics,topic_match_count
NSF,NSF_2329014,2329014,Collaborative Research: FuSe: Deep Learning and Signal Processing using Silicon Photonics and Digital CMOS Circuits for Ultra-Wideband Spectrum Perception,"The radio frequency (RF) spectrum weaves the very fabric of wireless communications. And it is among the most precious and scarcest of natural resources. Tomorrow’s tech applications such as digital twins, smart vehicles, and augmented reality demand Gigabit-per-second wireless connectivity everywhere all the time. Such demands call for effective mechanisms to guarantee efficient and secure RF spectrum access. Existing methods use simple techniques that can detect users' presence in the spectrum but cannot sense the “who, when, and how” of the spectrum being utilized. Nonetheless, emerging artificial intelligence (AI) methods including but not limited to machine learning (ML) techniques are promising for achieving “RF perception.” A thorny problem in using AI algorithms for RF perception is the inability to process the massive sensed bandwidth of the spectrum. To solve this problem, this project will leverage a hybrid integration approach, where photonic and electronic small chips, or chiplets, will be synergistically combined to facilitate AI/ML-enabled RF perception over the entire RF spectrum. The education component of the project will address the dearth in the US-based semiconductor workforce through a combination of training on photonic and electronic chip design, AI/ML, and wireless technology skills. The FuSe team will mentor women and minorities who are underrepresented, in topics such as semiconductors, chip design, and wireless communication. Outreach to high-school students using AI-based projects will help build a pipeline of students to pursue engineering degrees focusing on semiconductors and computing. A critical educational emphasis is to fast-track training of students on newer FinFET nodes through a complete revamp of analog and digital IC design courses. The PIs will share the developed education and training material amongst the collaborators and make them available online. To achieve AI-enabled spectrum sensing, this convergent FuSe project will co-integrate a photonic integrated circuit (PIC) with mixed-signal and energy-efficient asynchronous digital chiplets to realize real-time wideband RF perception. The PIC front-end will allow RF spectrum processing and channelization of over 24 GHz of bandwidth. The mixed-signal IC will interface the PIC’s output with digital AI accelerator chiplets. The team will create AI/ML algorithms for modulation recognition, spectrum sensing, and detection of wireless internet-of-things (IoT) devices or specific RF hardware front-ends using fast convolutional neural networks. PIs will employ high-level synthesis (HLS) of speed/power-efficient RF processing cores for real-time AI/ML algorithm implementation. These HLS prototypes will be custom optimized for minimum chip area and power consumption and will achieve low complexity and fast throughput using weight quantization, compressive processing, quantization-aware retraining, signal flow graph pruning, and power/area-optimized digital computing circuits. The team will synthesize the digital cores as asynchronous digital chiplets. Finally, the photonics and electronic chiplets will be taped-out and fabricated using state-of-the-art commercial foundries including the FinFET-based CMOS process, and then packaged for testing and evaluation. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-10-01,2027-09-30,2023,399755.0,,399755.0,USD,University of Arkansas,FAYETTEVILLE,US,FuSe-Future of Semiconductors,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2329014,broad_match,AI-enabled materials,AI-enabled materials,1
NSF,NSF_2329015,2329015,Collaborative Research: FuSe: Deep Learning and Signal Processing using Silicon Photonics and Digital CMOS Circuits for Ultra-Wideband Spectrum Perception,"The radio frequency (RF) spectrum weaves the very fabric of wireless communications. And it is among the most precious and scarcest of natural resources. Tomorrow’s tech applications such as digital twins, smart vehicles, and augmented reality demand Gigabit-per-second wireless connectivity everywhere all the time. Such demands call for effective mechanisms to guarantee efficient and secure RF spectrum access. Existing methods use simple techniques that can detect users' presence in the spectrum but cannot sense the “who, when, and how” of the spectrum being utilized. Nonetheless, emerging artificial intelligence (AI) methods including but not limited to machine learning (ML) techniques are promising for achieving “RF perception.” A thorny problem in using AI algorithms for RF perception is the inability to process the massive sensed bandwidth of the spectrum. To solve this problem, this project will leverage a hybrid integration approach, where photonic and electronic small chips, or chiplets, will be synergistically combined to facilitate AI/ML-enabled RF perception over the entire RF spectrum. The education component of the project will address the dearth in the US-based semiconductor workforce through a combination of training on photonic and electronic chip design, AI/ML, and wireless technology skills. The FuSe team will mentor women and minorities who are underrepresented, in topics such as semiconductors, chip design, and wireless communication. Outreach to high-school students using AI-based projects will help build a pipeline of students to pursue engineering degrees focusing on semiconductors and computing. A critical educational emphasis is to fast-track training of students on newer FinFET nodes through a complete revamp of analog and digital IC design courses. The PIs will share the developed education and training material amongst the collaborators and make them available online. To achieve AI-enabled spectrum sensing, this convergent FuSe project will co-integrate a photonic integrated circuit (PIC) with mixed-signal and energy-efficient asynchronous digital chiplets to realize real-time wideband RF perception. The PIC front-end will allow RF spectrum processing and channelization of over 24 GHz of bandwidth. The mixed-signal IC will interface the PIC’s output with digital AI accelerator chiplets. The team will create AI/ML algorithms for modulation recognition, spectrum sensing, and detection of wireless internet-of-things (IoT) devices or specific RF hardware front-ends using fast convolutional neural networks. PIs will employ high-level synthesis (HLS) of speed/power-efficient RF processing cores for real-time AI/ML algorithm implementation. These HLS prototypes will be custom optimized for minimum chip area and power consumption and will achieve low complexity and fast throughput using weight quantization, compressive processing, quantization-aware retraining, signal flow graph pruning, and power/area-optimized digital computing circuits. The team will synthesize the digital cores as asynchronous digital chiplets. Finally, the photonics and electronic chiplets will be taped-out and fabricated using state-of-the-art commercial foundries including the FinFET-based CMOS process, and then packaged for testing and evaluation. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-10-01,2027-09-30,2023,490000.0,,490000.0,USD,University of Delaware,NEWARK,US,FuSe-Future of Semiconductors,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2329015,broad_match,AI-enabled materials,AI-enabled materials,1
NSF,NSF_2329096,2329096,FuSe: Co-designing Continual-Learning Edge Architectures with Hetero-Integrated Silicon-CMOS and Electrochemical Random-Access Memory,"The transformative changes brought by machine learning and artificial intelligence are accompanied by immense financial and environmental costs. This has inspired more specialized computer hardware and computing paradigms, such as in-memory-computing where the data processing and data storage are carried out by the same device, to perform such data-intensive calculations more efficiently, especially for mobile devices and robots where the space and energy supply are typically limited. However, despite recent advances in the field, it is still a daunting challenge to realize autonomous mobile devices capable of continuously learning their environment and adjusting their behaviors accordingly without connection to centralized servers. This project will address this limitation by co-designing the core memory and information-processing devices, the computer architecture, and the learning algorithms by an interdisciplinary combination of research by material scientists, device engineers, circuit designers, and computer scientists. Successful completion of the project will be a significant step toward a transformative computing system enabling robots and other mobile devices to perform learning by themselves with unprecedented energy and chip-area efficiencies. This project will also integrate research with education to grow the semiconductor research and development talent pool, through close collaborations among the research university, minority-serving institution, and two-year community college. In this project, a holistic co-design approach will be adopted to realize a hybrid platform, composed of silicon circuits heterogeneously integrated with advanced analog electrochemical random-access memory (ECRAM) hardware. It functions as a robust, compact, energy-efficient, and cost-effective in-memory-computing architecture that renders the edge-learning capability to robots navigating in complicated and evolving environments. To accomplish this target, the team will develop high-speed ECRAM devices and arrays incorporating novel nano-structured solid-state protonic electrolytes. Physics-based and experimentally verified device models will be established to correlate the material properties with ECRAM performances as part of the process design kit. ECRAMs will then be integrated with silicon peripheral circuits to form crossbar micro-architectures, which can mitigate impacts from ECRAM device non-idealities through the adoption of numerical format and precision scaling techniques. Meanwhile, custom simultaneous localization and mapping algorithms will be co-designed with the unique hardware attributes in consideration. Finally, the team will build a hybrid system composed of the ECRAM edge-learning accelerator and auxiliary silicon chips integrated on a circuit board for robot self-navigation. The goal is to achieve >20x higher energy and area efficiency compared to solutions based on conventional silicon technologies and von Neumann architecture. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-10-01,2027-09-30,2023,1999998.0,,1999998.0,USD,University of Illinois at Urbana-Champaign,URBANA,US,"FuSe-Future of Semiconductors, NSF-Intel Semiconductr Partnrs, NSF-Samsung Partnership, NSF-IBM Partnership",,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2329096,core_match,AI-enabled materials,AI-enabled materials | AI-enabled chemistry,2
NSF,NSF_2329133,2329133,"FuSe: Precise Sequence Specific Block Copolymers for Directed Self-Assembly - Co-Design of Lithographic Materials for Pattern Quality, Scaling, and Manufacturing","With the support of the Future of Semiconductors (FuSe) Program, Professors Paul Nealey and Juan de Pablo at the University of Chicago, Professor Christopher Ober at Cornell University, and Professor Whitney Loo at the University of Wisconsin-Madison will design, synthesize and investigate new materials and processes for high-volume high-resolution patterning in the context of semiconductor manufacturing. Lithography or patterning is the enabling technology for semiconductor manufacturing. Recently the light used for the highest resolution lithography has changed from a wavelength of 193 nano meter to a more energetic extreme ultra-violet (EUV) light with a wavelength of 13.5 nano meter. This disruptive advance enabled patterning at smaller dimensions to manufacture ever more powerful and faster semiconductor devices. This project will capitalize on the concept of co-design of materials and processes to enhance the EUV lithographic process through a strategy known as EUV plus directed self-assembly (DSA). Tools that were developed in the biological and medical sciences will be used here to synthesize polypeptoid containing BCPs for high precision and uniformity of augmented material properties for EUV plus DSA applications. Coupled to the advancement of patterning science and US semiconductor manufacturing competitiveness, an internship program will provide hands-on training in cleanroom operations to 2-year community college students in university cleanrooms in order to propel them into careers as high-level semiconductor manufacturing technicians . The project is focused on the design and synthesis of new block copolymer (BCP) materials and their use for high-volume high-resolution EUV-based patterning for semiconductor manufacturing. The research team will capitalize on the concept of co-design of materials and processes to enhance the EUV lithographic process through a strategy known as EUV plus directed self-assembly (DSA). An issue in designing BCPs for EUV plus DSA is the need for a comprehensive materials platform to: 1) understand the fundamental new physics governing high chi low N systems, 2) engineer multiple optimized covarying attributes into different BCP chemistries at each target resolution, and 3) ensure a robust materials supply chain for commercialization. A-block-(B-random-C) architectures will be employed to decouple thermodynamic properties (chi, chiN) from surface and interfacial properties and to allow for optimized or engineered covarying properties such as BCP lamellar period (resolution), block surface energies (perpendicular orientation of through film domains), sharp interfaces between domains (low line edge roughness), and pattern transfer capabilities. The research is focused on the development of BCPs based on polypeptoids. Importantly, polypeptoid-based block copolymers provide opportunities to engineer sequence specificity in the B-r-C block to co-design key EUV plus DSA properties, surface energy, width of interfaces between blocks, and pattern transfer. High chi and low N systems do not obey traditional BCP theory and scaling laws, and new physics of the polypeptoid systems will be discovered and exploited to optimize materials for the lithographic applications. The polypeptoid platform is ideally suited for machine learning approaches to optimize properties and to understand the new physics of these systems. Sequence and composition specific BCPs with zero dispersity made in quantity using solid-phase synthesis will enable unprecedented integration of experiment, theory, and computation, including machine learning to understand and exploit emergent behavior for patterning. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-11-01,2026-10-31,2023,1924988.0,,1924988.0,USD,University of Chicago,CHICAGO,US,"NSF-Intel Semiconductr Partnrs, NSF-Samsung Partnership, FuSe-Future of Semiconductors",,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2329133,broad_match,AI-enabled materials,AI-enabled materials,1
NSF,NSF_2329284,2329284,Origin and Influence of Background Ozone in the Western United States (U.S.) from Observations at the Mount Bachelor Observatory,"This project supports continued atmospheric chemistry measurements at Mt. Bachelor Observatory, a high elevation atmospheric science research station that has been operating for 20 years. The project includes plans for a combination of continuous measurements of trace gases (including ozone, carbon monoxide, nitrogen oxide, and carbon dioxide), aerosol mass, scattering and absorption coefficients and meteorological variables, plus the development of a variety of machine learning/statistical analyses. The goal of this research is to investigate the causes of variability in background/free tropospheric ozone and how this variability impacts surface ozone at downwind locations. It also includes a study of sources and variability of ozone in wildfire smoke plumes detected at the Mt Bachelor research station. Atmospheric ozone at the Earth’s surface is a pollutant with adverse health consequences for both humans and ecosystems. Data from this project will be used to assess the following scientific questions: (1) What controls background ozone (O3) in the lower free troposphere? How well can background O3 be predicted using statistical/machine learning methods? (2) What is the relationship between background and downwind O3 at surface sites? How well can downwind surface O3 be predicted using Mt. Bachelor Observatory (MBO), meteorology, fire information, satellite data and other observations with statistical/machine learning methods? (3) What factors control O3 in isolated smoke plumes (as opposed to urban smoke plumes)? How well can O3 in smoke plumes be predicted using statistical/machine learning methods? This project also includes the use of satellite measurements from TEMPO. This project facilitates the transition of operations at MBO from the University of Washington to Reed College, ensuring the continuation of the 20-year measurement record. Reed College is primarily an undergraduate institution, and the continued operation of MBO by Reed faculty and staff will ensure that the site will continue to be used for scientific training for both undergraduate and graduate students. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-12-01,2027-11-30,2023,866957.0,,866957.0,USD,University of Washington,SEATTLE,US,Atmospheric Chemistry,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2329284,core_match,AI-enabled chemistry,AI-enabled chemistry,1
NSF,NSF_2329345,2329345,CREST-PRP: Promoting Coastal Biodiversity with AI-driven Modular Seawall Design and Construction,"The CREST Postdoctoral Research Program (CREST-PRP) provides two years of support for research, training, and mentoring experiences for individual early career scientists at active CREST Centers. The goal of the CREST-PRP awards is to increase the STEM workforce presence of individuals who are members of groups underrepresented in STEM fields. CREST-PRP awards recognize investigators with significant potential and support their research experiences to broaden their perspectives, facilitate interdisciplinary interactions, and prepare CREST-PRP scholars for positions of leadership within the scientific community. The research project, ""Promoting Coastal Biodiversity through AI-driven Modular Seawall Design and Construction,"" is in direct alignment with the CREST-PRP goals. Submitted by a researcher affiliated with the CREST Center for Aquatic Chemistry and Environment at Florida International University, the project is designed to develop and test Ecoblox, an innovative interlocking modular block system for shoreline construction that can easily integrate into existing seawalls or be used to build new seawalls. The project’s design and development work will build on technological advancements in big data analytics, networked sensor technologies, Artificial Intelligence, and robotics. The project expects to advance understanding of design and construction of synthetic seawalls customized for the conditions of specific ecosystems, that will further coastline resilience and biodiversity. Additionally, the researcher will receive active scientific and career mentoring and training to prepare them to flourish as a STEM professional while simultaneously contributing to the scientific capacity of the host CREST Center. The project will apply microclimatic data and site-specific information in the design process, including factors such as solar radiation, wind patterns, water and air temperature, and water turbidity, to optimize the overall geometry and interlocking mechanism of Ecoblox and customize each seawall for specific ecosystems. AI-driven generative design software will be employed in investigating the relationship between the size, ratio, shape, and surface texture of Ecoblox to ideal conditions for the colonization of marine life, thus promoting biodiversity along seawalls. To ensure accuracy in construction and efficient construction methods, the researcher will use advanced manufacturing techniques such as robotic 3-D printing and computer numerical control milling in the production of Ecoblox with intricate geometries, thus enabling seawall solutions that are ecologically beneficial and produced with minimal waste and reduced cost. Finally, the project will explore and develop alternative materials that minimize the environmental impacts of construction on water quality and marine life. The extensive training and mentoring the postdoctoral researcher will receive will not only benefit her long-term career objectives but also afford benefits to the host CREST Center by bolstering its resident scientific research capacity. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-10-01,2025-09-30,2023,334156.0,,334156.0,USD,Florida International University,MIAMI,US,Centers for Rsch Excell in S&T,,INACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2329345,core_match,AI-enabled chemistry,AI-enabled chemistry,1
NSF,NSF_2329470,2329470,Collaborative Research: Controlling Metal-Oxide Interface Chemistry for New C-H Activation Catalysts,"The world will continue to rely on hydrocarbon resources during the Clean Energy Transition to renewable and sustainable net-zero carbon fuels and chemicals. Thus, there is a substantial opportunity to reduce the carbon footprint of our Nation’s tremendous natural gas reserves through efficient chemical processing to manufacture readily transportable liquid fuels and chemicals. The project addresses a key challenge in natural gas chemical processing – breaking the carbon-hydrogen bonds as needed to manufacture higher-value fuels and chemicals. Catalytic technology is critical to energy efficient natural gas upgrading. To that end, the project investigates a new class of hydrocarbon conversion catalysts that can potentially enable natural gas to be converted to liquid fuels and chemicals in the field, thereby generating enormous boosts in energy efficiency and a significant reduction in greenhouse gas emissions. The project also will invest in research experiences targeted to economically disadvantaged undergraduate students, who are disproportionately women and under-represented minorities. The undergraduates will be engaged in a peer-mentoring network, which can be particularly effective in promoting undergraduate success, especially when the students in the team have diverse cultural and socio-economic backgrounds. The project will combine the investigators’ experimental and computational expertise to develop new heterolytic C-H activation catalysts based on the unique properties of Au/oxide interfaces, which will be tuned to maximize activity by varying the composition of the oxide. A combination of density functional theory and new in-situ IR techniques will be employed to quantify H2 activation parameters over a carefully chosen series of Au/MOx catalysts. H-H and C-H bond activation are closely related processes, so the broad approach is to first study how oxide composition tunes the thermodynamics and kinetics of H2 activation, and then extend this knowledge to design effective interfaces for C-H activation. Machine learning techniques will use these results to survey H2 activation chemistry for thousands of oxide compositions, which will provide direct insight into underlying physio-chemical processes that govern complex interactions at the metal-oxide interface. Coupled with experiments intentionally designed to inform and refine the computational models, the research will go beyond identification of factors that impact C-H activation (such as support reducibility, support basicity, M-OH bond flexibility) to assess the relative impact of each system variable. The resulting C-H bond activation chemistry will be tested with a suite of hydrocarbons chosen for their adsorption properties and with catalytic benzyl alcohol oxidation. Ideally, the project will generate a research protocol that will combine efficient computational screening and experimental validation of metal-support catalyst combinations tailored for efficient C-H bond activation across a broad range of hydrocarbon and organic molecules. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-12-15,2026-11-30,2023,340000.0,,340000.0,USD,Pennsylvania State Univ University Park,UNIVERSITY PARK,US,Catalysis,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2329470,core_match,AI-enabled catalysis,AI-enabled catalysis | AI-enabled chemistry,2
NSF,NSF_2329471,2329471,Collaborative Research: Controlling Metal-Oxide Interface Chemistry for New C-H Activation Catalysts,"The world will continue to rely on hydrocarbon resources during the Clean Energy Transition to renewable and sustainable net-zero carbon fuels and chemicals. Thus, there is a substantial opportunity to reduce the carbon footprint of our Nation’s tremendous natural gas reserves through efficient chemical processing to manufacture readily transportable liquid fuels and chemicals. The project addresses a key challenge in natural gas chemical processing – breaking the carbon-hydrogen bonds as needed to manufacture higher-value fuels and chemicals. Catalytic technology is critical to energy efficient natural gas upgrading. To that end, the project investigates a new class of hydrocarbon conversion catalysts that can potentially enable natural gas to be converted to liquid fuels and chemicals in the field, thereby generating enormous boosts in energy efficiency and a significant reduction in greenhouse gas emissions. The project also will invest in research experiences targeted to economically disadvantaged undergraduate students, who are disproportionately women and under-represented minorities. The undergraduates will be engaged in a peer-mentoring network, which can be particularly effective in promoting undergraduate success, especially when the students in the team have diverse cultural and socio-economic backgrounds. The project will combine the investigators’ experimental and computational expertise to develop new heterolytic C-H activation catalysts based on the unique properties of Au/oxide interfaces, which will be tuned to maximize activity by varying the composition of the oxide. A combination of density functional theory and new in-situ IR techniques will be employed to quantify H2 activation parameters over a carefully chosen series of Au/MOx catalysts. H-H and C-H bond activation are closely related processes, so the broad approach is to first study how oxide composition tunes the thermodynamics and kinetics of H2 activation, and then extend this knowledge to design effective interfaces for C-H activation. Machine learning techniques will use these results to survey H2 activation chemistry for thousands of oxide compositions, which will provide direct insight into underlying physio-chemical processes that govern complex interactions at the metal-oxide interface. Coupled with experiments intentionally designed to inform and refine the computational models, the research will go beyond identification of factors that impact C-H activation (such as support reducibility, support basicity, M-OH bond flexibility) to assess the relative impact of each system variable. The resulting C-H bond activation chemistry will be tested with a suite of hydrocarbons chosen for their adsorption properties and with catalytic benzyl alcohol oxidation. Ideally, the project will generate a research protocol that will combine efficient computational screening and experimental validation of metal-support catalyst combinations tailored for efficient C-H bond activation across a broad range of hydrocarbon and organic molecules. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-12-15,2026-11-30,2023,300000.0,,300000.0,USD,William Marsh Rice University,HOUSTON,US,Catalysis,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2329471,core_match,AI-enabled catalysis,AI-enabled catalysis | AI-enabled chemistry,2
NSF,NSF_2329857,2329857,PFI-RP: Converting waste gas into clean hydrogen for sustainable steel production,"The broader impact/commercial potential of this Partnerships for Innovation – Research Partnerships (PFI-RP) project is the efficient production of carbon free hydrogen along with the reduction of greenhouse gas emissions in the U.S. iron and steel industry. Iron and steel manufacturing produces large amounts of fuel-rich gases that are currently wasted. Applying the proposed technology to iron and steel manufacturing can use this wasted resource with high energy efficiency, with the potential to eliminate more than 500 million tons/year of CO2 emissions worldwide. Furthermore, the technology will improve the economic attractiveness for greener iron and steel production. For instance, it can produce $26 million/year worth of H2 in a single plant we identified. Moreover, the proposed technology is applicable to utilize a variety of industrial waste gases, biogas, and/or landfill gas feedstocks with zero or even negative net CO2 emissions. Successful completion of the proposed project will lead to significant economic benefits for U.S. iron/steel production while advancing U.S. industry towards a carbon-free future. In addition to its technological impacts, the proposed project offers an exceptional opportunity to educate a new generation of engineers in academic research skills and leadership, innovation, and entrepreneurship in process intensification and sustainable energy technologies. The proposed project will address the inefficient use of “waste” gases that come from state-of-the-art iron production processes. These gases often contain significant amounts of fuels such as methane, carbon monoxide, and hydrogen diluted with carbon dioxide. While conventional technologies exist to convert these gases into hydrogen fuel and carbon dioxide, they are complex and inefficient, particularly given the mixed nature of the waste gas. We have developed a new technology that efficiently converts the waste gas into separate streams of sequestrable carbon dioxide and hydrogen, in two interconnected steps. Our preliminary results support the viability and attractiveness of the proposed technology. The proposed project is designed to specifically address the remaining technological gaps including further optimization of the redox catalysts, large-scale catalyst production, data-driven improvement of reactor operation, demonstration of the process with a real waste gas stream from the plant, and detailed economic and environmental analyses. This will be achieved through the deployment of a small pilot unit at an iron/steel production site, demonstrating the viability of producing hydrogen from the waste gas. The project will pave the way for commercialization after the project. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-09-15,2027-08-31,2023,999682.0,,999682.0,USD,North Carolina State University,RALEIGH,US,PFI-Partnrships for Innovation,,ACTIVE,commercialisation,commercialisation,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2329857,broad_match,AI-enabled catalysis,AI-enabled catalysis,1
NSF,NSF_2330048,2330048,AF:Small: Algorithms and Limitations for Matrix Multiplication,"Matrix multiplication is among the most basic and fundamental mathematical operations. It finds applications throughout science, technology and beyond. For instance, matrices need to be multiplied whenever trajectories or changes of coordinates need to be computed: in graphics, computer animation, physics and chemistry simulations, map routing computations, machine learning, economics and more. The study of matrix multiplication algorithms seeks to develop the fastest methods for computers to multiply matrices. With today's world of big data, the matrices of interest are larger than ever, and very fast matrix multiplication methods are of great importance. An important educational goal of the project is to mentor undergraduate and graduate students in research, with a particular emphasis on building expertise in matrix algorithms and their applications. The investigator will also continue developing courses on the topics of this project, with a large research component. The lecture notes and project materials will be available on the course website for the general public. For decades the trivial approach to multiplying matrices was thought to be optimal until a 1969 breakthrough by Strassen and the subsequent development of deep theory led to significant improvements. The theoretical study of matrix multiplication algorithms aims to pinpoint the exponent omega of matrix multiplication: the smallest real number for which there is an algorithm that multiplies two n-by-n matrices over a field using n^{omega+o(1)} operations (additions and multiplications of field elements). Since the output is of size n^2, in the worst case, omega is at least 2. The best known published upper bound omega<2.37286 was obtained by Alman and the investigator, and a recent preprint on the arXiv gives an improvement to omega<2.372. The main goal of this project is to investigate new approaches to improving the bound on omega and related parameters, and to design a practical algorithm with a provably low runtime exponent. To complement this, the investigator will also explore the limitations of the new approaches, aiming to pinpoint both their strengths and weaknesses. A second goal of the project is to consider variants of the matrix multiplication problem, such as multiplying matrices over other algebraic structures with applications in graph algorithms. Both algorithms and conditional lower bounds will be considered. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-08-01,2027-07-31,2023,600000.0,,600000.0,USD,Massachusetts Institute of Technology,CAMBRIDGE,US,Algorithmic Foundations,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2330048,core_match,AI-enabled chemistry,AI-enabled chemistry,1
NSF,NSF_2330240,2330240,EAGER: SaTC: Sweaty Digits: Bridging Chemistry and AI-Empowered Imaging for Secure and Trustworthy Human Identity Verification,"Compared to current biometric technologies, sweat can better represent human identity with more discerning characteristics, overcoming limitations of existing systems such as demographic differentials (e.g., lower accuracy in women) and vulnerability to spoof attacks. This research aims to define human identity through richer signals, not only spatial features but also associated chemical content, captured by a hyperspectral imager without the use of reagents. This proposal aims to create a new representation of human identity based on the analysis of sweat through hyperspectral imaging (HSI), which enables further research to explore sweat as a solution for efficient, accurate, and secure biometric human identity verification. Sweat can provide a meticulous perspective on identity by incorporating chemical properties of a biometric trait. By focusing on an HSI perspective of sweat as biometric modality, this project builds a deeper profile of the identity makes the link between the genuine person and the digital representation stronger and, subsequently, the system processing it less prone to errors and more resilient to spoofing. The project's broader significance and importance is to bridge advances in chemical sweat analysis to imaging that builds foundations for reasoning on HSI learning techniques applied to sweat. The project’s novelties include creating profiles of sweat metabolites using HSI, thereby creating a digital human identity based on sweat. To accomplish this objective, this project focuses on confirming that metabolites can be extracted from sweat excreted from human fingertips, confirming their reproducibility, and creating an HSI reference for each metabolite of interest. Due to diversity in the sensing approach, spectral references obtained through traditional spectroscopy for sweat metabolites cannot be used as HSI reference. The research investigates important aspects such as how to acquire appropriate sweat samples and whether the deposited sample and the capture process are repeatable - with the application of HSI. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-07-01,2025-09-30,2023,200000.0,,200000.0,USD,George Mason University,FAIRFAX,US,Secure &Trustworthy Cyberspace,,INACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2330240,core_match,AI-enabled chemistry,AI-enabled chemistry,1
NSF,NSF_2330509,2330509,Global Centers Track 2: Developing Solutions to Decarbonize Emissions and Fuels,"This Global Centers Track 2 Design award advances multidisciplinary, use-inspired approaches to tackle climate change by advancing the science of decarbonization of our energy streams. The world energy demand continues to increase due to an expanding human population and a concomitant rise in our standards of living. The energy-intensive needs of housing, transportation, industry, and agriculture all rely today on a mixture of energy sources. The continued dominance of fossil fuels—coal, natural gas, and petroleum in our energy stream calls for urgent transition toward decarbonization to avoid extreme climate change. An international team from the U.S., Japan, Israel, and Ghana brings together their expertise to identify and begin to address the key scientific and engineering challenges to successfully implementing decarbonization. Together with stakeholders from academic, industry, research and policy-making in four countries, the multidisciplinary Global Center design team explores several pathways, from direct carbon capture from the atmosphere to the carbon-frese production of so-called ""green"" hydrogen to identify the best science, policy, and engineering solutions for decarbonization. The design team will conduct a series of workshops, develop a course on energy and sustainability for students and early career researchers, and promote student professional development through international study opportunities. This design award is focused on three major thrusts. The first thrust is carbon capture, utilization, and sequestration. Researchers explore the use of nanoporous materials, mesoporous materials, and other porous media as optimal pathways for the absorption of CO2 gas. These materials should be cost-effective, scalable, and have the capability to either convert CO2 to a useful product or one easily sequestered. The second thrust is in the production of blue hydrogen—which is defined as hydrogen fuel formed by steam reforming of methane while capturing the CO2 byproduct. International experts in chemical looping methods and oxygen-carrying materials will strategize how to utilize these approaches to produce blue hydrogen efficiently and cost-effectively. The third and final thrust is in the production of green hydrogen through the thermochemical or photochemical splitting of water, an emerging technology. The global partners will use solar thermochemical splitting of water as a novel way to achieve green hydrogen. A cross-cutting aspect of award activities is the employment of machine learning to tackle materials discovery. Through all three major thrusts, the Global Centers design team will enhance our knowledge on global solutions for decarbonizing our energy streams. This award is funded by the Global Centers program, an innovative program that supports use-inspired research addressing global challenges related to climate change and/or clean energy. Track 2 design awards support U.S.-based researchers to bring together international teams to develop research questions and partnerships, conduct landscape analyses, synthesize data, and/or build multi-stakeholder networks to advance their use-inspired research at larger scale in the future. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2023-10-01,2026-09-30,2023,250000.0,,250000.0,USD,"University of Maryland, College Park",COLLEGE PARK,US,Global Centers: Track II (DSN),,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2330509,core_match,AI-enabled materials,AI-enabled materials,1
